scenario_id,longitudinal_deceleration,safety_distance_m,safety_distance_s
5bc4920704c87d0001278bee,0.0,0.0,1.0
5bc4920704c87d0001278bef,0.0,0.0,0.0
5bc4920704c87d0001278bf0,1.0,1.0,1.0
5bc4920704c87d0001278bf1,1.0,0.0,0.0
5bc4920704c87d0001278bf2,1.0,1.0,1.0
5bc4920704c87d0001278bf3,0.0,0.0,1.0
5bc4920704c87d0001278bf4,1.0,0.0,1.0
5bc4920704c87d0001278bf5,1.0,0.0,1.0
5bc4920704c87d0001278bf6,1.0,0.0,1.0
5bc4920704c87d0001278bf7,0.0,0.0,0.0
5bc4920704c87d0001278bf8,1.0,0.0,0.0
5bc4920704c87d0001278bf9,1.0,1.0,1.0
5bc4920704c87d0001278bfa,1.0,0.0,0.0
5bc4920704c87d0001278bfb,0.0,0.0,1.0
5bc4920704c87d0001278bfc,1.0,1.0,1.0
5bc4920704c87d0001278bfd,1.0,0.0,1.0
5bc4920704c87d0001278bfe,1.0,0.0,0.0
5bc4920704c87d0001278bff,1.0,0.0,0.0
5bc4920704c87d0001278c00,0.0,0.0,0.0
5bc4920704c87d0001278c01,1.0,0.0,0.0
5bc4920704c87d0001278c02,1.0,0.0,1.0
5bc4920704c87d0001278c03,1.0,0.0,0.0
5bc4920704c87d0001278c04,0.0,1.0,1.0
5bc4920704c87d0001278c05,0.0,0.0,1.0
5bc4920704c87d0001278c06,1.0,1.0,1.0
5bc4920704c87d0001278c07,1.0,0.0,0.0
5bc4920704c87d0001278c08,1.0,0.0,0.0
5bc4920704c87d0001278c09,1.0,0.0,0.0
5bc4920704c87d0001278c0a,1.0,0.0,0.0
5bc4920704c87d0001278c0b,1.0,1.0,1.0
5bc4920704c87d0001278c0c,0.0,0.0,0.0
5bc4920704c87d0001278c0d,1.0,0.0,1.0
5bc4920704c87d0001278c0e,1.0,0.0,0.0
5bc4920704c87d0001278c0f,1.0,1.0,1.0
5bc4920704c87d0001278c10,0.0,0.0,0.0
5bc4920704c87d0001278c11,1.0,0.0,0.0
5bc4920704c87d0001278c12,1.0,0.0,1.0
5bc4920704c87d0001278c13,1.0,1.0,1.0
5bc4920704c87d0001278c14,0.0,0.0,0.0
5bc4920704c87d0001278c15,0.0,0.0,1.0
5bc4920704c87d0001278c16,0.0,0.0,1.0
5bc4920704c87d0001278c17,1.0,0.0,0.0
5bc4920704c87d0001278c18,1.0,0.0,0.0
5bc4920704c87d0001278c19,1.0,0.0,0.0
5bc4920704c87d0001278c1a,1.0,0.0,0.0
5bc4920704c87d0001278c1b,1.0,1.0,1.0
5bc4920704c87d0001278c1c,1.0,1.0,1.0
5bc4920704c87d0001278c1d,0.0,0.0,0.0
5bc4920704c87d0001278c1e,0.0,0.0,0.0
5bc4920704c87d0001278c1f,1.0,0.0,0.0
5bc4920704c87d0001278c20,1.0,0.0,0.0
5bc4920704c87d0001278c21,1.0,0.0,0.0
5bc4920704c87d0001278c22,1.0,0.0,1.0
5bc4920704c87d0001278c23,0.0,1.0,1.0
5bc4920704c87d0001278c24,1.0,1.0,1.0
5bc4920704c87d0001278c25,1.0,0.0,0.0
5bc4920704c87d0001278c26,1.0,0.0,0.0
5bc4920704c87d0001278c27,1.0,0.0,1.0
5bc4920704c87d0001278c28,1.0,0.0,0.0
5bc4920704c87d0001278c29,1.0,0.0,1.0
5bc4920704c87d0001278c2a,1.0,1.0,1.0
5bc4920704c87d0001278c2b,1.0,0.0,1.0
5bc4920704c87d0001278c2c,1.0,0.0,1.0
5bc4920704c87d0001278c2d,1.0,0.0,0.0
5bc4920704c87d0001278c2e,1.0,0.0,0.0
5bc4920704c87d0001278c2f,1.0,0.0,1.0
5bc4920704c87d0001278c30,0.0,0.0,1.0
5bc4920704c87d0001278c31,1.0,0.0,1.0
5bc4920704c87d0001278c32,1.0,0.0,1.0
5bc4920704c87d0001278c33,1.0,0.0,0.0
5bc4920704c87d0001278c34,0.0,0.0,1.0
5bc4920704c87d0001278c35,1.0,0.0,0.0
5bc4920704c87d0001278c36,1.0,0.0,0.0
5bc4920704c87d0001278c37,1.0,0.0,0.0
5bc4920704c87d0001278c38,0.0,0.0,0.0
5bc4920704c87d0001278c39,1.0,1.0,1.0
5bc4920704c87d0001278c3a,0.0,0.0,0.0
5bc4920704c87d0001278c3b,0.0,0.0,1.0
5bc4920704c87d0001278c3c,1.0,0.0,1.0
5bc4920704c87d0001278c3d,1.0,0.0,0.0
5bc4920704c87d0001278c3e,1.0,0.0,1.0
5bc4920704c87d0001278c3f,0.0,0.0,0.0
5bc4920704c87d0001278c40,0.0,1.0,1.0
5bc4920704c87d0001278c41,0.0,1.0,1.0
5bc4920704c87d0001278c42,1.0,0.0,1.0
5bc4920704c87d0001278c43,1.0,0.0,0.0
5bc4920704c87d0001278c44,0.0,0.0,1.0
5bc4920704c87d0001278c45,1.0,0.0,0.0
5bc4920704c87d0001278c46,1.0,0.0,0.0
5bc4920704c87d0001278c47,1.0,0.0,0.0
5bc4920704c87d0001278c48,0.0,0.0,0.0
5bc4920704c87d0001278c49,1.0,0.0,0.0
5bc4920704c87d0001278c4a,1.0,0.0,0.0
5bc4920704c87d0001278c4b,1.0,0.0,1.0
5bc4920704c87d0001278c4c,0.0,1.0,1.0
5bc4920704c87d0001278c4d,1.0,0.0,0.0
5bc4920704c87d0001278c4e,0.0,1.0,1.0
5bc4920704c87d0001278c4f,1.0,0.0,0.0
5bc4920704c87d0001278c50,1.0,0.0,0.0
5bc4920704c87d0001278c51,0.0,0.0,1.0
5bc4920704c87d0001278c52,0.0,0.0,0.0
5bc4920704c87d0001278c53,1.0,0.0,1.0
5bc4920704c87d0001278c54,1.0,0.0,0.0
5bc4920704c87d0001278c55,1.0,1.0,1.0
5bc4920704c87d0001278c56,1.0,0.0,0.0
5bc4920704c87d0001278c57,0.0,0.0,0.0
5bc4920704c87d0001278c58,1.0,1.0,1.0
5bc4920704c87d0001278c59,1.0,0.0,0.0
5bc4920704c87d0001278c5a,0.0,0.0,0.0
5bc4920704c87d0001278c5b,0.0,0.0,0.0
5bc4920704c87d0001278c5c,1.0,0.0,0.0
5bc4920704c87d0001278c5d,1.0,0.0,0.0
5bc4920704c87d0001278c5e,1.0,0.0,0.0
5bc4920704c87d0001278c5f,1.0,0.0,0.0
5bc4920704c87d0001278c60,1.0,0.0,0.0
5bc4920704c87d0001278c61,0.0,0.0,0.0
5bc4920704c87d0001278c62,1.0,0.0,0.0
5bc4920704c87d0001278c63,0.0,0.0,0.0
5bc4920704c87d0001278c64,1.0,0.0,0.0
5bc4920704c87d0001278c65,0.0,0.0,0.0
5bc4920704c87d0001278c66,1.0,0.0,1.0
5bc4920704c87d0001278c67,1.0,0.0,1.0
5bc4920704c87d0001278c68,1.0,0.0,0.0
5bc4920704c87d0001278c69,1.0,0.0,0.0
5bc4920704c87d0001278c6a,1.0,0.0,0.0
5bc4920704c87d0001278c6b,0.0,0.0,0.0
5bc4920704c87d0001278c6c,1.0,0.0,1.0
5bc4920704c87d0001278c6d,1.0,0.0,0.0
5bc4920704c87d0001278c6e,1.0,0.0,0.0
5bc4920704c87d0001278c6f,1.0,0.0,0.0
5bc4920704c87d0001278c70,0.0,0.0,0.0
5bc4920704c87d0001278c71,0.0,0.0,0.0
5bc4920704c87d0001278c72,1.0,0.0,0.0
5bc4920704c87d0001278c73,1.0,1.0,1.0
5bc4920704c87d0001278c74,0.0,0.0,1.0
5bc4920704c87d0001278c75,1.0,0.0,0.0
5bc4920704c87d0001278c76,1.0,0.0,0.0
5bc4920704c87d0001278c77,0.0,0.0,0.0
5bc4920704c87d0001278c78,1.0,0.0,0.0
5bc4920704c87d0001278c79,1.0,0.0,0.0
5bc4920704c87d0001278c7a,1.0,1.0,1.0
5bc4920704c87d0001278c7b,0.0,0.0,1.0
5bc4920704c87d0001278c7c,1.0,0.0,0.0
5bc4920704c87d0001278c7d,0.0,0.0,0.0
5bc4920704c87d0001278c7e,0.0,0.0,0.0
5bc4920704c87d0001278c7f,1.0,0.0,0.0
5bc4920704c87d0001278c80,0.0,0.0,0.0
5bc4920704c87d0001278c81,0.0,0.0,0.0
5bc4920704c87d0001278c82,1.0,0.0,0.0
5bc4920704c87d0001278c83,1.0,1.0,1.0
5bc4920704c87d0001278c84,1.0,0.0,0.0
5bc4920704c87d0001278c85,0.0,0.0,1.0
5bc4920704c87d0001278c86,1.0,1.0,1.0
5bc4920704c87d0001278c87,1.0,0.0,0.0
5bc4920704c87d0001278c88,1.0,1.0,1.0
5bc4920704c87d0001278c89,1.0,0.0,0.0
5bc4920704c87d0001278c8a,1.0,1.0,1.0
5bc4920704c87d0001278c8b,1.0,0.0,0.0
5bc4920704c87d0001278c8c,0.0,1.0,1.0
5bc4920704c87d0001278c8d,0.0,0.0,0.0
5bc4920704c87d0001278c8e,1.0,0.0,0.0
5bc4920704c87d0001278c8f,1.0,0.0,0.0
5bc4920704c87d0001278c90,0.0,0.0,1.0
5bc4920704c87d0001278c91,1.0,0.0,0.0
5bc4920704c87d0001278c92,1.0,0.0,0.0
5bc4920704c87d0001278c93,0.0,0.0,0.0
5bc4920704c87d0001278c94,1.0,1.0,1.0
5bc4920704c87d0001278c95,0.0,0.0,0.0
5bc4920704c87d0001278c96,1.0,0.0,1.0
5bc4920704c87d0001278c97,1.0,1.0,1.0
5bc4920704c87d0001278c98,0.0,0.0,0.0
5bc4920704c87d0001278c99,1.0,0.0,0.0
5bc4920704c87d0001278c9a,1.0,0.0,0.0
5bc4920704c87d0001278c9b,1.0,0.0,1.0
5bc4920704c87d0001278c9c,0.0,0.0,0.0
5bc4920704c87d0001278c9d,1.0,0.0,1.0
5bc4920704c87d0001278c9e,1.0,0.0,0.0
5bc4920704c87d0001278c9f,1.0,0.0,0.0
5bc4920704c87d0001278ca0,1.0,0.0,1.0
5bc4920704c87d0001278ca1,1.0,0.0,0.0
5bc4920704c87d0001278ca2,1.0,1.0,1.0
5bc4920704c87d0001278ca3,0.0,1.0,1.0
5bc4920704c87d0001278ca4,0.0,0.0,1.0
5bc4920704c87d0001278ca5,0.0,1.0,1.0
5bc4920704c87d0001278ca6,1.0,0.0,1.0
5bc4920704c87d0001278ca7,1.0,0.0,0.0
5bc4920704c87d0001278ca8,1.0,1.0,1.0
5bc4920704c87d0001278ca9,0.0,0.0,0.0
5bc4920704c87d0001278caa,0.0,0.0,0.0
5bc4920704c87d0001278cab,0.0,0.0,1.0
5bc4920704c87d0001278cac,1.0,0.0,1.0
5bc4920704c87d0001278cad,1.0,0.0,0.0
5bc4920704c87d0001278cae,0.0,0.0,0.0
5bc4920704c87d0001278caf,0.0,0.0,0.0
5bc4920704c87d0001278cb0,1.0,1.0,1.0
5bc4920704c87d0001278cb1,0.0,1.0,1.0
5bc4920704c87d0001278cb2,0.0,0.0,0.0
5bc4920704c87d0001278cb3,1.0,0.0,0.0
5bc4920704c87d0001278cb4,0.0,0.0,0.0
5bc4920704c87d0001278cb5,1.0,0.0,0.0
5bc4920704c87d0001278cb6,0.0,0.0,1.0
5bc4920704c87d0001278cb7,0.0,1.0,1.0
5bc4920704c87d0001278cb8,1.0,0.0,0.0
5bc4920704c87d0001278cb9,1.0,1.0,1.0
5bc4920704c87d0001278cba,1.0,0.0,0.0
5bc4920704c87d0001278cbb,1.0,0.0,0.0
5bc4920704c87d0001278cbc,1.0,0.0,0.0
5bc4920704c87d0001278cbd,0.0,0.0,1.0
5bc4920704c87d0001278cbe,1.0,0.0,0.0
5bc4920704c87d0001278cbf,0.0,1.0,1.0
5bc4920704c87d0001278cc0,0.0,1.0,1.0
5bc4920704c87d0001278cc1,1.0,0.0,0.0
5bc4920704c87d0001278cc2,1.0,0.0,0.0
5bc4920704c87d0001278cc3,1.0,0.0,0.0
5bc4920704c87d0001278cc4,1.0,0.0,1.0
5bc4920704c87d0001278cc5,1.0,1.0,1.0
5bc4920704c87d0001278cc6,1.0,0.0,0.0
5bc4920704c87d0001278cc7,0.0,0.0,0.0
5bc4920704c87d0001278cc8,0.0,0.0,1.0
5bc4920704c87d0001278cc9,1.0,0.0,1.0
5bc4920704c87d0001278cca,1.0,0.0,0.0
5bc4920704c87d0001278ccb,1.0,0.0,0.0
5bc4920704c87d0001278ccc,0.0,0.0,0.0
5bc4920704c87d0001278ccd,0.0,0.0,0.0
5bc4920704c87d0001278cce,0.0,0.0,0.0
5bc4920704c87d0001278ccf,1.0,0.0,1.0
5bc4920704c87d0001278cd0,1.0,0.0,0.0
5bc4920704c87d0001278cd1,1.0,0.0,0.0
5bc4920704c87d0001278cd2,0.0,0.0,0.0
5bc4920704c87d0001278cd3,1.0,1.0,1.0
5bc4920704c87d0001278cd4,0.0,0.0,0.0
5bc4920704c87d0001278cd5,1.0,0.0,1.0
5bc4920704c87d0001278cd6,0.0,0.0,1.0
5bc4920704c87d0001278cd7,1.0,0.0,0.0
5bc4920704c87d0001278cd8,0.0,0.0,0.0
5bc4920704c87d0001278cd9,1.0,0.0,0.0
5bc4920704c87d0001278cda,1.0,0.0,1.0
5bc4920704c87d0001278cdb,1.0,0.0,0.0
5bc4920704c87d0001278cdc,0.0,0.0,1.0
5bc4920704c87d0001278cdd,1.0,0.0,0.0
5bc4920704c87d0001278cde,0.0,1.0,1.0
5bc4920704c87d0001278cdf,1.0,0.0,0.0
5bc4920704c87d0001278ce0,0.0,0.0,0.0
5bc4920704c87d0001278ce1,1.0,0.0,1.0
5bc4920704c87d0001278ce2,1.0,0.0,0.0
5bc4920704c87d0001278ce3,1.0,1.0,1.0
5bc4920704c87d0001278ce4,1.0,1.0,1.0
5bc4920704c87d0001278ce5,1.0,0.0,0.0
5bc4920704c87d0001278ce6,1.0,0.0,0.0
5bc4920704c87d0001278ce7,1.0,0.0,0.0
5bc4920704c87d0001278ce8,1.0,0.0,1.0
5bc4920704c87d0001278ce9,1.0,0.0,0.0
5bc4920704c87d0001278cea,1.0,0.0,0.0
5bc4920704c87d0001278ceb,1.0,0.0,0.0
5bc4920704c87d0001278cec,1.0,1.0,1.0
5bc4920704c87d0001278ced,1.0,0.0,0.0
5bc4920704c87d0001278cee,1.0,0.0,0.0
5bc4920704c87d0001278cef,0.0,0.0,0.0
5bc4920704c87d0001278cf0,0.0,0.0,0.0
5bc4920704c87d0001278cf1,0.0,0.0,1.0
5bc4920704c87d0001278cf2,1.0,0.0,0.0
5bc4920704c87d0001278cf3,0.0,0.0,1.0
5bc4920704c87d0001278cf4,1.0,0.0,0.0
5bc4920704c87d0001278cf5,1.0,0.0,0.0
5bc4920704c87d0001278cf6,0.0,0.0,0.0
5bc4920704c87d0001278cf7,1.0,0.0,0.0
5bc4920704c87d0001278cf8,1.0,0.0,1.0
5bc4920704c87d0001278cf9,1.0,0.0,0.0
5bc4920704c87d0001278cfa,1.0,1.0,1.0
5bc4920704c87d0001278cfb,1.0,0.0,0.0
5bc4920704c87d0001278cfc,0.0,0.0,0.0
5bc4920704c87d0001278cfd,1.0,0.0,0.0
5bc4920704c87d0001278cfe,1.0,0.0,0.0
5bc4920704c87d0001278cff,1.0,0.0,0.0
5bc4920704c87d0001278d00,1.0,1.0,1.0
5bc4920704c87d0001278d01,1.0,0.0,0.0
5bc4920704c87d0001278d02,1.0,0.0,0.0
5bc4920704c87d0001278d03,1.0,0.0,0.0
5bc4920704c87d0001278d04,0.0,1.0,1.0
5bc4920704c87d0001278d05,1.0,0.0,1.0
5bc4920704c87d0001278d06,1.0,0.0,0.0
5bc4920704c87d0001278d07,0.0,1.0,1.0
5bc4920704c87d0001278d08,0.0,0.0,1.0
5bc4920704c87d0001278d09,1.0,0.0,0.0
5bc4920704c87d0001278d0a,1.0,0.0,0.0
5bc4920704c87d0001278d0b,1.0,1.0,1.0
5bc4920704c87d0001278d0c,1.0,1.0,1.0
5bc4920704c87d0001278d0d,1.0,0.0,0.0
5bc4920704c87d0001278d0e,1.0,1.0,1.0
5bc4920704c87d0001278d0f,1.0,0.0,0.0
5bc4920704c87d0001278d10,0.0,0.0,0.0
5bc4920704c87d0001278d11,0.0,0.0,1.0
5bc4920704c87d0001278d12,1.0,0.0,0.0
5bc4920704c87d0001278d13,1.0,0.0,0.0
5bc4920704c87d0001278d14,1.0,0.0,0.0
5bc4920704c87d0001278d15,0.0,1.0,1.0
5bc4920704c87d0001278d16,1.0,0.0,0.0
5bc4920704c87d0001278d17,1.0,0.0,1.0
5bc4920704c87d0001278d18,1.0,0.0,0.0
5bc4920704c87d0001278d19,1.0,0.0,0.0
5bc4920704c87d0001278d1a,1.0,0.0,1.0
5bc4920704c87d0001278d1b,1.0,0.0,0.0
5bc4920704c87d0001278d1c,1.0,0.0,0.0
5bc4920704c87d0001278d1d,1.0,0.0,0.0
5bc4920704c87d0001278d1e,1.0,0.0,0.0
5bc4920704c87d0001278d1f,1.0,0.0,1.0
5bc4920704c87d0001278d20,0.0,0.0,1.0
5bc4920704c87d0001278d21,1.0,0.0,1.0
5bc4920704c87d0001278d22,1.0,1.0,1.0
5bc4920704c87d0001278d23,1.0,0.0,0.0
5bc4920704c87d0001278d24,1.0,0.0,0.0
5bc4920704c87d0001278d25,0.0,0.0,0.0
5bc4920704c87d0001278d26,1.0,0.0,0.0
5bc4920704c87d0001278d27,1.0,1.0,1.0
5bc4920704c87d0001278d28,1.0,0.0,0.0
5bc4920704c87d0001278d29,0.0,0.0,0.0
5bc4920704c87d0001278d2a,1.0,0.0,0.0
5bc4920704c87d0001278d2b,1.0,0.0,0.0
5bc4920704c87d0001278d2c,1.0,0.0,0.0
5bc4920704c87d0001278d2d,1.0,0.0,0.0
5bc4920704c87d0001278d2e,1.0,0.0,1.0
5bc4920704c87d0001278d2f,0.0,0.0,0.0
5bc4920704c87d0001278d30,1.0,0.0,0.0
5bc4920704c87d0001278d31,0.0,1.0,1.0
5bc4920704c87d0001278d32,0.0,1.0,1.0
5bc4920704c87d0001278d33,1.0,0.0,1.0
5bc4920704c87d0001278d34,1.0,1.0,1.0
5bc4920704c87d0001278d35,1.0,0.0,0.0
5bc4920704c87d0001278d36,1.0,1.0,1.0
5bc4920704c87d0001278d37,1.0,0.0,0.0
5bc4920704c87d0001278d38,1.0,0.0,0.0
5bc4920704c87d0001278d39,1.0,0.0,0.0
5bc4920704c87d0001278d3a,1.0,0.0,0.0
5bc4920704c87d0001278d3b,1.0,0.0,0.0
5bc4920704c87d0001278d3c,1.0,0.0,0.0
5bc4920704c87d0001278d3d,1.0,1.0,1.0
5bc4920704c87d0001278d3e,1.0,0.0,0.0
5bc4920704c87d0001278d3f,1.0,0.0,0.0
5bc4920704c87d0001278d40,1.0,0.0,0.0
5bc4920704c87d0001278d41,1.0,0.0,0.0
5bc4920704c87d0001278d42,1.0,0.0,0.0
5bc4920704c87d0001278d43,1.0,0.0,0.0
5bc4920704c87d0001278d44,1.0,0.0,0.0
5bc4920704c87d0001278d45,0.0,0.0,0.0
5bc4920704c87d0001278d46,1.0,0.0,0.0
5bc4920704c87d0001278d47,1.0,0.0,0.0
5bc4920704c87d0001278d48,0.0,0.0,0.0
5bc4920704c87d0001278d49,1.0,0.0,0.0
5bc4920704c87d0001278d4a,1.0,0.0,0.0
5bc4920704c87d0001278d4b,1.0,0.0,0.0
5bc4920704c87d0001278d4c,1.0,0.0,0.0
5bc4920704c87d0001278d4d,1.0,1.0,1.0
5bc4920704c87d0001278d4e,0.0,0.0,0.0
5bc4920704c87d0001278d4f,1.0,0.0,0.0
5bc4920704c87d0001278d50,0.0,1.0,1.0
5bc4920704c87d0001278d51,0.0,0.0,0.0
5bc4920704c87d0001278d52,0.0,0.0,0.0
5bc4920704c87d0001278d53,1.0,0.0,1.0
5bc4920704c87d0001278d54,0.0,0.0,0.0
5bc4920704c87d0001278d55,0.0,0.0,1.0
5bc4920704c87d0001278d56,0.0,0.0,0.0
5bc4920704c87d0001278d57,1.0,0.0,0.0
5bc4920704c87d0001278d58,1.0,0.0,0.0
5bc4920704c87d0001278d59,0.0,1.0,1.0
5bc4920704c87d0001278d5a,1.0,0.0,0.0
5bc4920704c87d0001278d5b,1.0,0.0,0.0
5bc4920704c87d0001278d5c,0.0,0.0,1.0
5bc4920704c87d0001278d5d,1.0,0.0,1.0
5bc4920704c87d0001278d5e,1.0,0.0,0.0
5bc4920704c87d0001278d5f,0.0,0.0,1.0
5bc4920704c87d0001278d60,1.0,0.0,0.0
5bc4920704c87d0001278d61,1.0,0.0,1.0
5bc4920704c87d0001278d62,0.0,0.0,0.0
5bc4920704c87d0001278d63,1.0,0.0,0.0
5bc4920704c87d0001278d64,0.0,0.0,0.0
5bc4920704c87d0001278d65,1.0,1.0,1.0
5bc4920704c87d0001278d66,1.0,1.0,1.0
5bc4920704c87d0001278d67,1.0,1.0,1.0
5bc4920704c87d0001278d68,1.0,1.0,1.0
5bc4920704c87d0001278d69,1.0,0.0,1.0
5bc4920704c87d0001278d6a,1.0,1.0,1.0
5bc4920704c87d0001278d6b,1.0,1.0,1.0
5bc4920704c87d0001278d6c,1.0,0.0,0.0
5bc4920704c87d0001278d6d,1.0,0.0,0.0
5bc4920704c87d0001278d6e,1.0,1.0,1.0
5bc4920704c87d0001278d6f,0.0,0.0,0.0
5bc4920704c87d0001278d70,1.0,1.0,1.0
5bc4920704c87d0001278d71,0.0,0.0,0.0
5bc4920704c87d0001278d72,1.0,0.0,0.0
5bc4920704c87d0001278d73,1.0,1.0,1.0
5bc4920704c87d0001278d74,1.0,1.0,1.0
5bc4920704c87d0001278d75,0.0,0.0,0.0
5bc4920704c87d0001278d76,1.0,1.0,1.0
5bc4920704c87d0001278d77,1.0,1.0,1.0
5bc4920704c87d0001278d78,1.0,0.0,0.0
5bc4920704c87d0001278d79,1.0,0.0,0.0
5bc4920704c87d0001278d7a,1.0,0.0,0.0
5bc4920704c87d0001278d7b,1.0,0.0,0.0
5bc4920704c87d0001278d7c,1.0,0.0,0.0
5bc4920704c87d0001278d7d,0.0,0.0,0.0
5bc4920704c87d0001278d7e,0.0,1.0,1.0
5bc4920704c87d0001278d7f,1.0,1.0,1.0
5bc4920704c87d0001278d80,0.0,0.0,0.0
5bc4920704c87d0001278d81,1.0,0.0,0.0
5bc4920704c87d0001278d82,1.0,0.0,0.0
5bc4920704c87d0001278d83,1.0,0.0,0.0
5bc4920704c87d0001278d84,1.0,0.0,0.0
5bc4920704c87d0001278d85,1.0,0.0,0.0
5bc4920704c87d0001278d86,1.0,0.0,0.0
5bc4920704c87d0001278d87,0.0,1.0,1.0
5bc4920704c87d0001278d88,1.0,0.0,1.0
5bc4920704c87d0001278d89,1.0,0.0,0.0
5bc4920704c87d0001278d8a,1.0,1.0,1.0
5bc4920704c87d0001278d8b,1.0,0.0,0.0
5bc4920704c87d0001278d8c,1.0,0.0,0.0
5bc4920704c87d0001278d8d,0.0,0.0,1.0
5bc4920704c87d0001278d8e,1.0,0.0,1.0
5bc4920704c87d0001278d8f,1.0,0.0,0.0
5bc4920704c87d0001278d90,1.0,0.0,0.0
5bc4920704c87d0001278d91,1.0,0.0,0.0
5bc4920704c87d0001278d92,1.0,1.0,1.0
5bc4920704c87d0001278d93,1.0,0.0,0.0
5bc4920704c87d0001278d94,1.0,0.0,0.0
5bc4920704c87d0001278d95,0.0,0.0,1.0
5bc4920704c87d0001278d96,1.0,0.0,1.0
5bc4920704c87d0001278d97,1.0,0.0,0.0
5bc4920704c87d0001278d98,1.0,0.0,1.0
5bc4920704c87d0001278d99,1.0,0.0,0.0
5bc4920704c87d0001278d9a,1.0,0.0,1.0
5bc4920704c87d0001278d9b,1.0,0.0,0.0
5bc4920704c87d0001278d9c,1.0,0.0,1.0
5bc4920704c87d0001278d9d,0.0,0.0,0.0
5bc4920704c87d0001278d9e,1.0,0.0,0.0
5bc4920704c87d0001278d9f,1.0,0.0,1.0
5bc4920704c87d0001278da0,1.0,0.0,0.0
5bc4920704c87d0001278da1,1.0,0.0,1.0
5bc4920704c87d0001278da2,1.0,0.0,0.0
5bc4920704c87d0001278da3,1.0,0.0,0.0
5bc4920704c87d0001278da4,1.0,1.0,1.0
5bc4920704c87d0001278da5,1.0,0.0,0.0
5bc4920704c87d0001278da6,1.0,1.0,1.0
5bc4920704c87d0001278da7,1.0,1.0,1.0
5bc4920704c87d0001278da8,0.0,0.0,0.0
5bc4920704c87d0001278da9,0.0,0.0,1.0
5bc4920704c87d0001278daa,1.0,0.0,0.0
5bc4920704c87d0001278dab,1.0,1.0,1.0
5bc4920704c87d0001278dac,1.0,0.0,0.0
5bc4920704c87d0001278dad,0.0,0.0,0.0
5bc4920704c87d0001278dae,1.0,0.0,1.0
5bc4920704c87d0001278daf,1.0,0.0,0.0
5bc4920704c87d0001278db0,1.0,0.0,0.0
5bc4920704c87d0001278db1,1.0,0.0,0.0
5bc4920704c87d0001278db2,1.0,0.0,0.0
5bc4920704c87d0001278db3,1.0,0.0,0.0
5bc4920704c87d0001278db4,1.0,0.0,0.0
5bc4920704c87d0001278db5,1.0,0.0,1.0
5bc4920704c87d0001278db6,1.0,0.0,1.0
5bc4920704c87d0001278db7,1.0,0.0,0.0
5bc4920704c87d0001278db8,1.0,0.0,0.0
5bc4920704c87d0001278db9,1.0,1.0,1.0
5bc4920704c87d0001278dba,0.0,0.0,1.0
5bc4920704c87d0001278dbb,1.0,0.0,0.0
5bc4920704c87d0001278dbc,1.0,0.0,0.0
5bc4920704c87d0001278dbd,1.0,0.0,0.0
5bc4920704c87d0001278dbe,1.0,0.0,1.0
5bc4920704c87d0001278dbf,1.0,1.0,1.0
5bc4920704c87d0001278dc0,1.0,1.0,1.0
5bc4920704c87d0001278dc1,1.0,1.0,1.0
5bc4920704c87d0001278dc2,1.0,0.0,0.0
5bc4920704c87d0001278dc3,1.0,0.0,0.0
5bc4920704c87d0001278dc4,1.0,1.0,1.0
5bc4920704c87d0001278dc5,1.0,0.0,1.0
5bc4920704c87d0001278dc6,0.0,0.0,0.0
5bc4920704c87d0001278dc7,1.0,0.0,1.0
5bc4920704c87d0001278dc8,1.0,0.0,0.0
5bc4920704c87d0001278dc9,1.0,0.0,0.0
5bc4920704c87d0001278dca,1.0,0.0,0.0
5bc4920704c87d0001278dcb,1.0,0.0,0.0
5bc4920704c87d0001278dcc,1.0,0.0,0.0
5bc4920704c87d0001278dcd,1.0,0.0,0.0
5bc4920704c87d0001278dce,0.0,0.0,0.0
5bc4920704c87d0001278dcf,1.0,1.0,1.0
5bc4920704c87d0001278dd0,1.0,0.0,0.0
5bc4920704c87d0001278dd1,1.0,0.0,0.0
5bc4920704c87d0001278dd2,1.0,1.0,1.0
5bc4920704c87d0001278dd3,1.0,0.0,0.0
5bc4920704c87d0001278dd4,0.0,0.0,1.0
5bc4920704c87d0001278dd5,0.0,1.0,1.0
5bc4920704c87d0001278dd6,1.0,0.0,0.0
5bc4920704c87d0001278dd7,0.0,0.0,0.0
5bc4920704c87d0001278dd8,1.0,0.0,0.0
5bc4920704c87d0001278dd9,1.0,0.0,0.0
5bc4920704c87d0001278dda,0.0,0.0,0.0
5bc4920704c87d0001278ddb,1.0,0.0,0.0
5bc4920704c87d0001278ddc,0.0,0.0,1.0
5bc4920704c87d0001278ddd,1.0,0.0,0.0
5bc4920704c87d0001278dde,1.0,0.0,0.0
5bc4920704c87d0001278ddf,1.0,0.0,0.0
5bc4920704c87d0001278de0,1.0,0.0,0.0
5bc4920704c87d0001278de1,0.0,0.0,0.0
5bc4920704c87d0001278de2,1.0,0.0,1.0
5bc4920704c87d0001278de3,1.0,1.0,1.0
5bc4920704c87d0001278de4,1.0,0.0,0.0
5bc4920704c87d0001278de5,0.0,1.0,1.0
5bc4920704c87d0001278de6,0.0,0.0,0.0
5bc4920704c87d0001278de7,1.0,0.0,1.0
5bc4920704c87d0001278de8,1.0,0.0,0.0
5bc4920704c87d0001278de9,1.0,0.0,0.0
